X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
773245.4107,2957362.135,540,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,CAMB,BLOSSOM ST,1,,-71.066796,42.362337,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773244.7702,2957381.811,541,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,CAMB,BLOSSOM ST,1,,-71.066798,42.362391,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773235.9054,2957477.611,542,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,CAMB,BLOSSOM ST,1,,-71.066829,42.362654,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773235.8074,2957496.925,543,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,CAMB,BLOSSOM ST,1,,-71.066829,42.362707,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773233.4862,2957581.461,544,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,CAMB,BLOSSOM ST,1,,-71.066836,42.362939,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773233.1253,2957599.316,545,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,CAMB,BLOSSOM ST,1,,-71.066837,42.362988,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773227.3945,2957769.84,546,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,O,BLOSSOM ST,1,,-71.066855,42.363456,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,67,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773227.0188,2957790.611,547,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,O,BLOSSOM ST,1,,-71.066856,42.363513,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773230.8394,2957836.548,548,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,O,BLOSSOM ST,1,,-71.066841,42.363639,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773230.2101,2957854.038,549,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,O,BLOSSOM ST,1,,-71.066843,42.363687,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773211.6108,2957897.675,550,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,O,BLOSSOM ST,1,,-71.066911,42.363807,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773202.0631,2957915.119,551,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,O,BLOSSOM ST,1,,-71.066946,42.363855,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773162.7025,2957949.175,552,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,O,BLOSSOM ST,1,,-71.067091,42.363949,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773148.0385,2957962.949,553,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,O,BLOSSOM ST,1,,-71.067145,42.363987,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773097.394,2957983.829,554,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,O,BLOSSOM ST,1,,-71.067332,42.364045,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773044.6947,2957983.562,555,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BLOS,BLOSSOM ST,1,,-71.067527,42.364045,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,68,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773024.4128,2957986.01,556,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BLOS,BLOSSOM ST,1,,-71.067602,42.364052,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772980.8799,2957990.163,557,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BLOS,BLOSSOM ST,1,,-71.067763,42.364064,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772961.1423,2957991.885,558,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BLOS,BLOSSOM ST,1,,-71.067836,42.364069,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772918.9699,2957994.222,559,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BLOS,BLOSSOM ST,1,,-71.067992,42.364076,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772899.7746,2957995.583,560,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BLOS,BLOSSOM ST,1,,-71.068063,42.36408,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772862.191,2957999.037,561,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BLOS,BLOSSOM ST,1,,-71.068202,42.36409,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772842.4479,2958001.852,562,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BLOS,BLOSSOM ST,1,,-71.068275,42.364098,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772563.1313,2958082.801,563,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,EMER,BLOSSOM ST,1,,-71.069307,42.364324,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,69,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772543.9104,2958089.264,564,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,EMER,BLOSSOM ST,1,,-71.069378,42.364342,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772497.9069,2958101.058,565,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,EMER,BLOSSOM ST,1,,-71.069548,42.364375,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772481.1219,2958106.804,566,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,EMER,BLOSSOM ST,1,,-71.06961,42.364391,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773161.8594,2957742.54,567,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CHAR,BLOSSOM ST,1,,-71.067098,42.363382,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,70,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773161.2206,2957708.644,568,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CHAR,BLOSSOM ST,1,,-71.067101,42.363289,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773162.4052,2957688.242,569,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CHAR,BLOSSOM ST,1,,-71.067097,42.363233,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773160.9446,2957656.53,570,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CHAR,BLOSSOM ST,1,,-71.067103,42.363146,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773162.1273,2957636.492,571,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CHAR,BLOSSOM ST,1,,-71.067099,42.363091,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773161.7422,2957605.878,572,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CHAR,BLOSSOM ST,1,,-71.067101,42.363007,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773163.1952,2957585.842,573,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CHAR,BLOSSOM ST,1,,-71.067096,42.362952,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773163.8892,2957555.598,574,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CHAR,BLOSSOM ST,1,,-71.067094,42.362869,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773163.9854,2957536.648,575,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CHAR,BLOSSOM ST,1,,-71.067094,42.362817,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773165.4958,2957505.315,576,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CHAR,BLOSSOM ST,1,,-71.067089,42.362731,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773167.4838,2957486.374,577,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CHAR,BLOSSOM ST,1,,-71.067082,42.362679,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773167.9057,2957456.493,578,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CHAR,BLOSSOM ST,1,,-71.067081,42.362597,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773169.3513,2957437.915,579,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CHAR,BLOSSOM ST,1,,-71.067076,42.362546,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773169.2753,2957399.649,580,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CHAR,BLOSSOM ST,1,,-71.067077,42.362441,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773170.4543,2957380.341,581,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,CHAR,BLOSSOM ST,1,,-71.067073,42.362388,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773175.0502,2957273.586,582,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,BLOSSOM ST,1,,-71.067058,42.362095,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,71,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773175.959,2957254.276,583,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,BLOSSOM ST,1,,-71.067055,42.362042,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773175.3813,2957208.355,584,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,BLOSSOM ST,1,,-71.067058,42.361916,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773176.9176,2957171.92,585,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,BLOSSOM ST,1,,-71.067053,42.361816,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773176.7472,2957152.24,586,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,BLOSSOM ST,1,,-71.067054,42.361762,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773178.0003,2957118.354,587,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,BLOSSOM ST,1,,-71.06705,42.361669,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773179.4515,2957098.682,588,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,BLOSSOM ST,1,,-71.067045,42.361615,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773179.9826,2957047.301,589,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,BLOSSOM ST,1,,-71.067044,42.361474,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773180.8951,2957027.262,590,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,BLOSSOM ST,1,,-71.067041,42.361419,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773160.8676,2956979.42,591,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BLOS,CAMBRIDGE ST,1,,-71.067116,42.361288,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,72,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
773141.1401,2956978.955,592,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BLOS,CAMBRIDGE ST,1,,-71.067189,42.361287,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772988.7128,2956977.818,593,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BLOS,CAMBRIDGE ST,1,,-71.067753,42.361286,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772933.47,2957265.801,594,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,N ANDERSON ST,1,,-71.067952,42.362077,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,74,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772933.8381,2957246.489,595,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,N ANDERSON ST,1,,-71.067951,42.362024,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772934.2523,2957218.065,596,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,N ANDERSON ST,1,,-71.06795,42.361946,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772935.4312,2957198.756,597,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,N ANDERSON ST,1,,-71.067946,42.361893,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772936.1286,2957167.783,598,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,N ANDERSON ST,1,,-71.067944,42.361808,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772936.2283,2957148.105,599,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,N ANDERSON ST,1,,-71.067944,42.361754,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772937.4792,2957114.584,600,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,N ANDERSON ST,1,,-71.06794,42.361662,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772938.6526,2957096.368,601,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,N ANDERSON ST,1,,-71.067936,42.361612,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772939.6221,2957065.032,602,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,N ANDERSON ST,1,,-71.067933,42.361526,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772940.5289,2957046.086,603,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,N ANDERSON ST,1,,-71.06793,42.361474,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
772942.0242,2957017.668,604,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,PARK,N ANDERSON ST,1,,-71.067925,42.361396,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AE,AE,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
